PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Naef, L; Gjerde, E; Long, H; Richard, D; Walker, CD				Naef, L.; Gjerde, E.; Long, H.; Richard, D.; Walker, C. -D.			Neonatal Onset of Leptin Signalling in Dopamine Neurones of The Ventral Tegmental Area in The Rat	JOURNAL OF NEUROENDOCRINOLOGY			English	Article						leptin; pSTAT3; pERK1/2; neonatal development; dopamine; ventral tegmental area	FOOD-INTAKE; DEVELOPMENTAL-CHANGES; ENERGY-BALANCE; RECEPTOR; EXPRESSION; HYPOTHALAMUS; NUCLEUS; BRAIN; GENE; NEUROPEPTIDES	Leptin inhibits feeding by acting on hypothalamic and mesolimbic dopamine (DA) pathways involved in the homeostatic and hedonic control of energy balance. In the rodent, the neonatal period is characterised by high circulating leptin concentrations and an insensitivity to the anorectic effects of this hormone, suggesting that the modulation of these circuits by leptin is reduced during this period. The present study aimed to examine the onset of the functional ventral tegmental area (VTA) response to leptin during the neonatal period and to characterise the phenotype of leptin-responsive VTA neurones. On postnatal day (PND) 10 in pups insensitive to the anorectic effects of leptin and exclusively dependent on their mother for feeding, leptin administration failed to increase phosphorylated signal transducer of activation and transcription 3 (pSTAT3) and phosphorylated extracellular signal-regulated kinase (pERK)1/2 immunoreactivity in the midbrain. At the onset of independent feeding on PND16, leptin stimulated pSTAT3 production in the lateral parabrachial pigmented area of the midbrain, with a subset of these pSTAT3-positive neurones co-localising with tyrosine hydroxylase, a marker of DA neurones. Leptin did not increase pERK1/2 immunoreactivity in DA neurones on PND16. These results suggest that the insensitivity of PND10 pups to the anorectic effects of leptin might be mediated, at least in part, by a lack of signalling through the Janus kinase/STAT signalling pathway in VTA DA neurones in response to leptin before the onset of independent feeding.	[Naef, L.; Gjerde, E.; Long, H.; Walker, C. -D.] McGill Univ, Douglas Mental Hlth Univ Inst, Integrated Program Neurosci, Montreal, PQ, Canada; [Richard, D.] Univ Laval, Ctr Rech Hop Laval, Quebec City, PQ, Canada	Walker, CD (reprint author), Douglas Mental Hlth Univ Inst, 6875 Lasalle Blvd, Montreal, PQ H4H 1R3, Canada.	dominique.walker@douglas.mcgill.ca			Canadian Institute in Health Research (CIHR) [84299]; CIHR	We would like to thank Ms Julie Plamondon for her help with the in situ hybridisation procedure. This work was supported by a grant from the Canadian Institute in Health Research (CIHR) to CDW (#84299) and a Canada Graduate scholarship from CIHR to LN.		30	2	2	2	5	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0953-8194	1365-2826		J NEUROENDOCRINOL	J. Neuroendocrinol.	DEC	2014	26	12					835	843		10.1111/jne.12221		9	Endocrinology & Metabolism; Neurosciences	Endocrinology & Metabolism; Neurosciences & Neurology	AU0TO	WOS:000345337700001	25205242	No			2017-07-26	
J	Vemuganti, R; Silva, VR; Mehta, SL; Hazell, AS				Vemuganti, Raghu; Silva, Vinicius R.; Mehta, Suresh L.; Hazell, Alan S.			Acute liver failure-induced hepatic encephalopathy is associated with changes in microRNA expression profiles in cerebral cortex of the rat	METABOLIC BRAIN DISEASE			English	Article						Liver disease; miRNA; Non-codingRNA; Hepatic encephalopathy; Neuroprotection, Molecular signaling	BRAIN EDEMA; OXIDATIVE STRESS; AMMONIA; ABNORMALITIES; MECHANISMS; CIRRHOSIS; PATHWAYS; TARGETS; MODEL	The mechanisms that promote brain dysfunction after acute liver failure (ALF) are not clearly understood. The small noncoding RNAs known as microRNAs (miRNAs) significantly control mRNA translation and thus normal and pathological functions in the mammalian body. To understand their significance in ALF, we currently profiled the expression of miRNAs in the cerebral cortex of mice sacrificed at coma stage following treatment with azoxymethane. Of the 470 miRNAs profiled using microarrays, 37 were significantly altered (20 up-and 17 down-regulated) in their expression in the ALF group compared to sham group. In silico analysis showed that the ALF-responsive miRNAs target on average 231 mRNAs/miRNA (range: 3 to 840 targets). Pathways analysis showed that many miRNAs altered after ALF target multiple mRNAs that are part of various biological and molecular pathways. Glutamatergic synapse, Wnt signaling, MAP-kinase signaling, axon guidance, PI3-kinase-AKT signaling, T-cell receptor signaling and ubiquitin-mediated proteolysis are the top pathways targeted by the ALF-sensitive miRNAs. At least 28 ALF-responsive miRNAs target each of the above pathways. We hypothesize that alterations in miRNAs and their down-stream mRNAs of signaling pathways might play a role in the induction and progression of neurological dysfunction observed during ALF.	[Vemuganti, Raghu; Mehta, Suresh L.] Univ Wisconsin, Dept Neurol Surg, Madison, WI USA; [Hazell, Alan S.] Univ Montreal, Dept Med, Montreal, PQ H3C 3J7, Canada; [Silva, Vinicius R.; Hazell, Alan S.] Univ Estadual Campinas UNICAMP, Dept Neurol, Campinas, SP, Brazil; [Hazell, Alan S.] CRCHUM, NeuroRescue Lab, Montreal, PQ H2X 0A9, Canada	Hazell, AS (reprint author), CRCHUM, NeuroRescue Lab, Tour Viger R09-432,900 St Denis, Montreal, PQ H2X 0A9, Canada.	alan.stewart.hazell@umontreal.ca	FAPESP, BRAINN/J-4049-2015		Fundacao de Amparo a Pesquisa do Estado de Sao Paulo (FAPESP) [2011/02263-3]; NIH [NS074444, NS079585, NS 082957, NS083007]; Department of Neurological Surgery, University of Wisconsin Medical School; FAPESP [2012/15660-3]; Canadian Institutes of Health Research	This study was partially supported by a grant (2011/02263-3) to ASH from Fundacao de Amparo a Pesquisa do Estado de Sao Paulo (FAPESP). RV is partially supported by NIH grants NS074444, NS079585, NS 082957 and NS083007 and the Department of Neurological Surgery, University of Wisconsin Medical School. VRS is the recipient of a doctoral scholarship from FAPESP (2012/15660-3). ASH is a Visiting Professor in the Department of Neurology at Universidade Estadual de Campinas (UNICAMP), Sao Paulo, Brazil. His laboratory at the University of Montreal is supported by the Canadian Institutes of Health Research.		44	3	3	1	6	SPRINGER/PLENUM PUBLISHERS	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0885-7490	1573-7365		METAB BRAIN DIS	Metab. Brain Dis.	DEC	2014	29	4			SI		891	899		10.1007/s11011-014-9545-0		9	Endocrinology & Metabolism; Neurosciences	Endocrinology & Metabolism; Neurosciences & Neurology	AU0BI	WOS:000345287800002	24861182	No			2017-07-26	
J	Afadlal, S; Labetoulle, R; Hazell, AS				Afadlal, Szeifoul; Labetoulle, Remi; Hazell, Alan S.			Role of astrocytes in thiamine deficiency	METABOLIC BRAIN DISEASE			English	Article						Vitamin B-1; Glia; Oxidative stress; Wernicke's encephalopathy; Excitotoxicity; Gliopathy	BLOOD-BRAIN-BARRIER; ALPHA-KETOGLUTARATE DEHYDROGENASE; EXPERIMENTAL WERNICKES ENCEPHALOPATHY; MAGNETIC-RESONANCE-SPECTROSCOPY; GLIAL GLUTAMATE TRANSPORTERS; PYRITHIAMINE-INDUCED LESIONS; AMINO-ACID TRANSPORTER; RAT-BRAIN; OXIDATIVE STRESS; ENERGY-METABOLISM	Thiamine deficiency (TD) is the underlying cause of Wernicke's encephalopathy (WE), an acute neurological disorder characterized by structural damage to key periventricular structures in the brain. Increasing evidence suggests these focal histological lesions may be representative of a gliopathy in which astrocyte-related changes are a major feature of the disorder. These changes include a loss of the glutamate transporters GLT-1 and GLAST concomitant with elevated interstitial glutamate levels, lowered brain pH associated with increased lactate production, decreased levels of GFAP, reduction in the levels of glutamine synthetase, swelling, alterations in levels of aquaporin-4, and disruption of the blood-brain barrier. This review focusses on how these manifestations contribute to the pathophysiology of TD and possibly WE.	[Afadlal, Szeifoul; Hazell, Alan S.] Univ Estadual Campinas UNICAMP, Dept Neurol, Campinas, SP, Brazil; [Labetoulle, Remi] Univ Poitiers, Fac Med & Pharm, Poitiers, France; [Hazell, Alan S.] Univ Montreal, Dept Med, Montreal, PQ H3C 3J7, Canada; [Hazell, Alan S.] NeuroRescue Lab CRCHUM, Montreal, PQ H2X 0A9, Canada	Hazell, AS (reprint author), NeuroRescue Lab CRCHUM, Tour Viger R09-432,900 St Denis, Montreal, PQ H2X 0A9, Canada.	alan.stewart.hazell@umontreal.ca	FAPESP, BRAINN/J-4049-2015	Afadlal, Szeifoul/0000-0001-6454-155X	Canadian Institutes of Health Research; CAPES (Coordenacao de Aperfeicoamento de Pessoal de Nivel Superior), Brazil	The senior author (ASH) is a Visiting Professor in the Department of Neurology at Universidade Estadual de Campinas (UNICAMP), Campinas, Sao Paulo, Brazil. His laboratory at the University of Montreal is supported by the Canadian Institutes of Health Research. S. A. is the recipient of a doctoral scholarship from CAPES (Coordenacao de Aperfeicoamento de Pessoal de Nivel Superior), Brazil.		111	6	6	0	8	SPRINGER/PLENUM PUBLISHERS	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0885-7490	1573-7365		METAB BRAIN DIS	Metab. Brain Dis.	DEC	2014	29	4			SI		1061	1068		10.1007/s11011-014-9571-y		8	Endocrinology & Metabolism; Neurosciences	Endocrinology & Metabolism; Neurosciences & Neurology	AU0BI	WOS:000345287800019	24929329	No			2017-07-26	
J	Jones, NC; O'Brien, TJ; Carmant, L				Jones, Nigel C.; O'Brien, Terence J.; Carmant, Lionel			Interaction between sex and early-life stress: Influence on epileptogenesis and epilepsy comorbidities	NEUROBIOLOGY OF DISEASE			English	Review						Early life stress; Epileptogenesis; Sex effects; Psychiatry; Brain injury; Seizures; HPA axis	TEMPORAL-LOBE EPILEPSY; RECEPTOR GENE NR3C1; PRENATAL STRESS; GLUCOCORTICOID-RECEPTOR; MAJOR DEPRESSION; CHILDHOOD TRAUMA; SEIZURE SUSCEPTIBILITY; LIMBIC EPILEPTOGENESIS; PLASMA-CORTICOSTERONE; HIPPOCAMPAL VOLUME	Epilepsy is a common brain disorder which is characterised by recurring seizures. In addition to suffering from the constant stress of living with this neurological condition, patients also frequently experience comorbid psychiatric and cognitive disorders which significantly impact their quality of life. There is growing appreciation that stress, in particular occurring in early life, can negatively impact brain development, creating an enduring vulnerability to develop epilepsy. This aligns with the solid connections between early life environments and the development of psychiatric conditions, promoting the possibility that adverse early life events could represent a common risk factor for the later development of both epilepsy and comorbid psychiatric disorders. The influence of sex has been little studied, but recent research points to potential important interactions, particularly with regard to effects mediated by HPA axis programming. Understanding these interactions, and the underlying molecular mechanisms, will provide important new insights into the causation of both epilepsy and of psychiatric disorders, and potentially open up novel avenues for treatment. (C) 2014 Elsevier Inc. All rights reserved.	[Jones, Nigel C.; O'Brien, Terence J.] Univ Melbourne, Dept Med, Melbourne Brain Ctr, Royal Melbourne Hosp, Parkville, Vic 3052, Australia; [Carmant, Lionel] Univ Montreal, Ctr Hosp Univ St Justine, Ctr Rech, Montreal, PQ, Canada	Jones, NC (reprint author), Univ Melbourne, Dept Med, Melbourne Brain Ctr, Royal Melbourne Hosp, Parkville, Vic 3052, Australia.	ncjones@unimelb.edu.au		O'Brien, Terence/0000-0002-7198-8621; Jones, Nigel/0000-0002-1080-8439	Australian Research Council Future Fellowship; NHMRC; Canadian Institutes of Health Research; Savoy Foundation; C.U.R.E. foundation	NCJ is supported by an Australian Research Council Future Fellowship; NCJ and TOB receive research support from the NHMRC; LC receives support from the Canadian Institutes of Health Research, the Savoy Foundation and the C.U.R.E. foundation.		108	6	6	0	12	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0969-9961	1095-953X		NEUROBIOL DIS	Neurobiol. Dis.	DEC	2014	72		B		SI		233	241		10.1016/j.nbd.2014.09.004		9	Neurosciences	Neurosciences & Neurology	AT8QW	WOS:000345198200014	25266701	No			2017-07-26	
J	Noursadeghi, E; Jafari, A; Saghiri, R; Sauve, R; Eliassi, A				Noursadeghi, E.; Jafari, A.; Saghiri, R.; Sauve, R.; Eliassi, A.			Impairment of Brain Mitochondrial Charybdotoxin- and ATP-Insensitive BK Channel Activities in Diabetes	NEUROMOLECULAR MEDICINE			English	Article						Diabetes; Brain; Mitochondria; Potassium channel; Mitochondrial BK channel; Rats	CA2+-ACTIVATED K+ CHANNELS; LARGE-CONDUCTANCE; POTASSIUM CHANNEL; INNER MEMBRANE; RAT-BRAIN; MOLECULAR-MECHANISMS; BETA-4 SUBUNIT; SMOOTH-MUSCLE; ACTIVATION; RESISTANT	Existing evidence indicates an impairment of mitochondrial functions and alterations in potassium channel activities in diabetes. Because mitochondrial potassium channels have been involved in several mitochondrial functions including cytoprotection, apoptosis and calcium homeostasis, a study was carried out to consider whether the gating behavior of the mitochondrial ATP- and ChTx-insensitive Ca2+-activated potassium channel (mitoBK(Ca)) is altered in a streptozotocin (STZ) model of diabetes. Using ion channel incorporation of brain mitochondrial inner membrane into the bilayer lipid membrane, we provide in this work evidence for modifications of the mitoBK(Ca) ion permeation properties with channels from vesicles preparations coming from diabetic rats characterized by a significant decrease in conductance. More importantly, the open probability of channels from diabetic rats was reduced 1.5-2.5 fold compared to control, the most significant decrease being observed at depolarizing potentials. Because BKCa beta 4 subunit has been documented to left shift the BKCa channel voltage dependence curve in high Ca2+ conditions, a Western blot analysis was undertaken where the expression of mitoBK(Ca) alpha and beta 4 subunits was estimated using of anti-alpha and beta 4 subunit antibodies. Our results indicated a significant decrease in mitoBK(Ca) beta 4 subunit expression coupled to a decrease in the expression of alpha subunit, an observation compatible with the observed decrease in Ca2+ sensitivity. Our results thus demonstrate a modification in the mitoBK(Ca) channel gating properties in membrane preparations coming from STZ model of diabetic rats, an effect potentially linked to a change in mitoBK(Ca) beta 4 and alpha subunits expression and/or to an increase in reactive oxygen species production in high glucose conditions.	[Noursadeghi, E.; Eliassi, A.] Shahid Beheshti Univ Med Sci, Neurophysiol Res Ctr, Tehran 1985717443, Iran; [Noursadeghi, E.] Shahid Beheshti Univ Med Sci, Neurosci Res Ctr, Tehran 1985717443, Iran; [Jafari, A.] Guilan Univ Med Sci, Sch Med, Dept Physiol, Rasht, Iran; [Saghiri, R.] Pasteur Inst Iran, Dept Biochem, Tehran, Iran; [Sauve, R.] Univ Montreal, Membrane Prot Res Grp, Dept Mol & Integrat Physiol, Montreal, PQ H3C 3J7, Canada; [Eliassi, A.] Shahid Beheshti Univ Med Sci, Sch Med, Dept Physiol, Tehran 1985717443, Iran	Eliassi, A (reprint author), Shahid Beheshti Univ Med Sci, Sch Med, Dept Physiol, Tehran 1985717443, Iran.	af.eliassi@sbmu.ac.ir		jafari, adele/0000-0002-3412-5456	Neuroscience Research Center of Shahid Beheshti University of Medical Sciences	This work was supported by a grant from the Neuroscience Research Center of Shahid Beheshti University of Medical Sciences. We thank Dr. F. Khodagholi and Dr. M. Hedayati for their assistance.		38	1	1	2	7	HUMANA PRESS INC	TOTOWA	999 RIVERVIEW DRIVE SUITE 208, TOTOWA, NJ 07512 USA	1535-1084	1559-1174		NEUROMOL MED	Neuromol. Med.	DEC	2014	16	4					862	871		10.1007/s12017-014-8334-6		10	Neurosciences	Neurosciences & Neurology	AT7WR	WOS:000345145700019	25344764	No			2017-07-26	
J	Mijovic, T; Carriot, J; Zeitouni, A; Cullen, KE				Mijovic, Tamara; Carriot, Jerome; Zeitouni, Anthony; Cullen, Kathleen E.			Head Movements in Patients with Vestibular Lesion: A Novel Approach to Functional Assessment in Daily Life Setting	OTOLOGY & NEUROTOLOGY			English	Article						Activities of daily living; Dizziness-Handicap Inventory; Head movements; Vestibular rehabilitation; Vestibular schwannoma	DIZZINESS HANDICAP INVENTORY; ACOUSTIC NEUROMA SURGERY; DAILY LIVING SCALE; DISORDERS ACTIVITIES; BALANCE; PERFORMANCE; DYSFUNCTION; GAIT; POSTUROGRAPHY; HYPOFUNCTION	Objectives: (1) To determine if head movements in patients with vestibular deficiency differ from those in normal subjects during daily life activities. (2) To assess if these differences can be correlated with patients' perception of dizziness-induced handicap. Study Design: Prospective matched-pairs study Setting: Tertiary referral center Patients: Thirty-one vestibular schwannoma patients with documented postoperative unilateral vestibular loss and their age-, gender-, and physical activity level-matched controls with symmetric vestibulo-ocular reflexes. Interventions: Head movements during 10 tasks from daily life were recorded using body-worn movement sensors. Main Outcome Measures: The time to complete the task, the average head velocity and acceleration during each task, and the number of head turns performed were compared between cases and controls. These measures were then correlated with the self-reported Dizziness Handicap Inventory (DHI) scores of the patients. Results: Patients with a unilateral vestibular deficit took significantly longer to perform most daily life activities compared to controls. Their head movements, however, were not always slower. They adopted a different movement strategy, in certain instances less efficient and more disorganized. Dimensions of movement are not all affected equally after a unilateral vestibular loss with evidence of clear clustering of the differences within dimensions across tasks. There was no correlation between the DHI and patients' performance in those tasks. Conclusion: Vestibular loss, even when compensated, affects patients' movements, which can be measured in an ambulatory setting of daily life activities. The differences in movements associated with vestibular loss do not correlate with the degree of self-reported handicap.	[Mijovic, Tamara; Zeitouni, Anthony] McGill Univ, Dept Otolaryngol Head & Neck Surg, Montreal, PQ H3A 1A1, Canada; [Carriot, Jerome; Cullen, Kathleen E.] McGill Univ, Dept Physiol, Vestibular Gaze Control Lab, Montreal, PQ H3A 1A1, Canada	Mijovic, T (reprint author), McGill Univ, Dept Otolaryngol, MUHC Royal Victoria Hosp, 687 Pine Ave West,E3-37, Montreal, PQ H3A 1A1, Canada.	tamara.mijovic@mail.mcgill.ca			Fonds de Recherche en Sante du Quebec (FRSQ) Training Award	T. M. is supported by Fonds de Recherche en Sante du Quebec (FRSQ) Training Award.		36	0	0	1	4	LIPPINCOTT WILLIAMS & WILKINS	PHILADELPHIA	530 WALNUT ST, PHILADELPHIA, PA 19106-3621 USA	1531-7129	1537-4505		OTOL NEUROTOL	Otol. Neurotol.	DEC	2014	35	10					E348	E357				10	Clinical Neurology; Otorhinolaryngology	Neurosciences & Neurology; Otorhinolaryngology	AT8AX	WOS:000345157200015	25398041	No			2017-07-26	
J	Dumont, Y; Quirion, R				Dumont, Yvan; Quirion, Remi			Neuropeptide Y Pathways in Anxiety-Related Disorders	BIOLOGICAL PSYCHIATRY			English	Editorial Material							RECEPTORS; MEMORY		[Dumont, Yvan; Quirion, Remi] McGill Univ, Douglas Mental Hlth Univ Inst, Montreal, PQ, Canada; [Quirion, Remi] McGill Univ, Dept Psychiat, Montreal, PQ, Canada	Dumont, Y (reprint author), Douglas Inst Res Ctr, 6875 LaSalle Blvd, Montreal, PQ H4H 1R3, Canada.	yvan.dumont@douglas.mcgill.ca			Canadian Institutes of Health Research			10	2	2	1	8	ELSEVIER SCIENCE INC	NEW YORK	360 PARK AVE SOUTH, NEW YORK, NY 10010-1710 USA	0006-3223	1873-2402		BIOL PSYCHIAT	Biol. Psychiatry	DEC 1	2014	76	11					834	835		10.1016/j.biopsych.2014.09.015		2	Neurosciences; Psychiatry	Neurosciences & Neurology; Psychiatry	AT2AO	WOS:000344733200003	25439997	No			2017-07-26	
J	Leblond, CS; Kaneb, HM; Dion, PA; Rouleau, GA				Leblond, Claire S.; Kaneb, Hannah M.; Dion, Patrick A.; Rouleau, Guy A.			Dissection of genetic factors associated with amyotrophic lateral sclerosis	EXPERIMENTAL NEUROLOGY			English	Review						Amyotrophic lateral sclerosis; Heritability; Genetic factors; Rare disease; Whole exome sequencing	GENOME-WIDE ASSOCIATION; FRONTOTEMPORAL LOBAR DEGENERATION; DE-NOVO MUTATIONS; MOTOR-NEURON DISEASE; HEAVY NEUROFILAMENT SUBUNIT; C9ORF72 REPEAT EXPANSIONS; SPINAL MUSCULAR-ATROPHY; COPY NUMBER VARIATION; SPORADIC ALS; HEXANUCLEOTIDE REPEAT	Amyotrophic lateral sclerosis (ALS) is a fatal late onset neurological disorder characterized by motor neuron degeneration in the primary motor cortex, brainstem and spinal cord. The majority of cases are sporadic (SALS) and only 5-10% have a family history (FALS). FALS cases show a high heritability and this has enabled the identification of several genetic triggers, of which mutations in SOD1, FUS, TARDBP and C90RF72 are the most frequent. While such advances have contributed to our current understanding of the causes of most cases of FALS and their underlying pathophysiological consequences, they only explain a small fraction of SALS with the etiology of most SALS cases remaining unexplained. Here, we review past and current methods used for the identification of FALS and SALS associated genes and propose a risk-based classification for these. We also discuss how the growing number of whole exome/genome sequencing datasets prepared from SALS cases, and control individuals, may reveal novel insights into the genetic etiology of SALS; for instance through revealing increased mutation burden rates across genes or genomic regions that were not previously associated with ALS or through allowing the examination of a potential "oligogenic" mechanism of the disease. Finally we summarize the three most recently discovered 'high risk' genes in ALS. (C) 2014 Elsevier Inc. All rights reserved.	[Leblond, Claire S.] McGill Univ, Dept Human Genet, Montreal, PQ, Canada; [Leblond, Claire S.; Kaneb, Hannah M.; Dion, Patrick A.; Rouleau, Guy A.] McGill Univ, Montreal Neurol Inst & Hosp, Montreal, PQ, Canada; [Leblond, Claire S.; Kaneb, Hannah M.; Rouleau, Guy A.] McGill Univ, Dept Neurol & Neurosurg, Montreal, PQ, Canada; [Dion, Patrick A.] Univ Montreal, Dept Pathol & Cellular Biol, Montreal, PQ, Canada	Rouleau, GA (reprint author), 3801 Univ St, Montreal, PQ H3A 2B4, Canada.	guy.rouleau@mcgill.ca		Rouleau, Guy/0000-0001-8403-1418	ALS from Canadian Institutes of Health; Muscular Dystrophy Association ALS Division; ALS Association; ALS Society of Canada	Rouleau GA has received ALS-related funding from the Canadian Institutes of Health, the Muscular Dystrophy Association ALS Division, the ALS Association and the ALS Society of Canada.		160	50	51	1	29	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0014-4886	1090-2430		EXP NEUROL	Exp. Neurol.	DEC	2014	262		B		SI		91	101		10.1016/j.expneurol.2014.04.013		11	Neurosciences	Neurosciences & Neurology	AS8PQ	WOS:000344510800004	24780888	No			2017-07-26	
J	LeBlanc, J; de Guise, E; Champoux, MC; Couturier, C; Lamoureux, J; Marcoux, J; Maleki, M; Feyz, M				LeBlanc, Joanne; de Guise, Elaine; Champoux, Marie-Claude; Couturier, Celine; Lamoureux, Julie; Marcoux, Judith; Maleki, Mohammed; Feyz, Mitra			Acute evaluation of conversational discourse skills in traumatic brain injury	INTERNATIONAL JOURNAL OF SPEECH-LANGUAGE PATHOLOGY			English	Article						Traumatic brain injury; conversational discourse; acute care; Protocole Montreal d'evaluation de la communication; Montreal Communication Evaluation Battery	CLOSED-HEAD-INJURY; NARRATIVE DISCOURSE; SOCIAL INTEGRATION; COMMUNICATION; ADULTS; MILD; ABILITIES; SCALE; DISABILITY; DEFICITS	This study looked at performance on the conversational discourse checklist of the Protocole Montreal d'evaluation de la communication (D-MEC) in 195 adults with TBI of all severity hospitalized in a Level 1 Trauma Centre. To explore validity, results were compared to findings on tests of memory, mental flexibility, confrontation naming, semantic and letter category naming, verbal reasoning, and to scores on the Montreal Cognitive Assessment. The relationship to outcome as measured with the Disability Rating Scale (DRS), the Extended Glasgow Outcome Scale (GOS-E), length of stay, and discharge destinations was also determined. Patients with severe TBI performed significantly worse than mild and moderate groups (chi(2)(KW2df) = 24.435, p = .0001). The total D-MEC score correlated significantly with all cognitive and language measures (p < .05). It also had a significant moderate correlation with the DRS total score (r - -.6090, p < .0001) and the GOS-E score (r = .539, p < .0001), indicating that better performance on conversational discourse was associated with a lower disability rating and better global outcome. Finally, the total D-MEC score was significantly different between the discharge destination groups (F-(3,F-90) = 20.19, p < .0001). Thus, early identification of conversational discourse impairment in acute care post-TBI was possible with the D-MEC and could allow for early intervention in speech-language pathology.	[LeBlanc, Joanne; de Guise, Elaine; Champoux, Marie-Claude; Couturier, Celine; Marcoux, Judith; Maleki, Mohammed; Feyz, Mitra] McGill Univ, Ctr Hlth, Montreal Gen Hosp, Montreal, PQ H3G 1A4, Canada; [Lamoureux, Julie] Univ Montreal, Montreal, PQ, Canada	LeBlanc, J (reprint author), McGill Univ, Ctr Hlth, Traumat Brain Injury Program, Montreal Gen Hosp Site,Room D13-124, Montreal, PQ H3G 1A4, Canada.	joanne.leblanc@mcgill.ca						57	1	1	8	15	INFORMA HEALTHCARE	NEW YORK	52 VANDERBILT AVE, NEW YORK, NY 10017 USA	1754-9507	1754-9515		INT J SPEECH-LANG PA	Int. J. Speech-Lang. Pathol.	DEC	2014	16	6					582	593		10.3109/17549507.2013.871335		12	Audiology & Speech-Language Pathology; Linguistics; Rehabilitation	Audiology & Speech-Language Pathology; Linguistics; Rehabilitation	AT4QK	WOS:000344925300005	24447162	No			2017-07-26	
J	Mortada, MA; Yacout, S; Lakis, A				Mortada, Mohamad-Ali; Yacout, Soumaya; Lakis, Aouni			Fault diagnosis in power transformers using multi-class logical analysis of data	JOURNAL OF INTELLIGENT MANUFACTURING			English	Article						Logical analysis of data; Multi-class decision model; Fault diagnosis; Mixed 0-1 integer and linear programming; Condition based maintenance	ROLLING ELEMENT BEARINGS; CONDITION-BASED MAINTENANCE; LOCALIZED DEFECTS; NEURAL-NETWORKS; SYSTEM; MACHINE; SCHEME; TIME	This paper presents the implementation of a novel multi-class diagnostic technique for the detection and identification of faults based on an approach called logical analysis of data (LAD). LAD is a datamining, artificial intelligence approach that is based on pattern recognition. In the context of condition based maintenance (CBM), historical data containing condition indices and the state of the machine are the inputs to LAD. After training and testing phases, LAD generates patterns that characterize the faulty states according to the type of fault, and differentiate between these states and the normal state. These patterns are found by solving a mixed 0-1 integer linear programming problem. They are then used to detect and to identify a future unknown state of equipment. The diagnostic technique has already been tested on several known machine learning datasets. The results proved that the performance of this technique is comparable to other conventional approaches, such as neural network and support vector machine, with the added advantage of the clear interpretability of the generated patterns, which are rules characterizing the faults' types. To demonstrate its merit in fault diagnosis, the technique is used in the detection and identification of faults in power transformers using dissolved gas analysis data. The paper reaches the conclusion that the multi-class LAD based fault detection and identification is a promising diagnostic approach in CBM.	[Mortada, Mohamad-Ali; Yacout, Soumaya; Lakis, Aouni] Ecole Polytech, Dept Ind Engn, Montreal, PQ H3T 1J4, Canada; [Mortada, Mohamad-Ali; Yacout, Soumaya; Lakis, Aouni] Ecole Polytech, Dept Mech Engn, Montreal, PQ H3T 1J4, Canada	Yacout, S (reprint author), Ecole Polytech, Dept Ind Engn, 2500 Chemin Polytech, Montreal, PQ H3T 1J4, Canada.	mohamad-ali.mortada@polymtl.ca; soumaya.yacout@polymtl.ca; aouni.lakis@polymtl.ca						42	8	8	2	23	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0956-5515	1572-8145		J INTELL MANUF	J. Intell. Manuf.	DEC	2014	25	6					1429	1439		10.1007/s10845-013-0750-1		11	Computer Science, Artificial Intelligence; Engineering, Manufacturing	Computer Science; Engineering	AS8EG	WOS:000344482300017		No			2017-07-26	
