PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Charil, A; Dagher, A; Lerch, JP; Zijdenbos, AP; Worsley, KJ; Evans, AC				Charil, Arnaud; Dagher, Alain; Lerch, Jason P.; Zijdenbos, Alex P.; Worsley, Keith J.; Evans, Alan C.			Focal cortical atrophy in multiple sclerosis: Relation to lesion load and disability	NEUROIMAGE			English	Article							BRAIN ATROPHY; CEREBRAL-CORTEX; WHITE-MATTER; GRAY-MATTER; MRI DATA; THICKNESS; IMAGES; DEMYELINATION; ADOLESCENTS; MORPHOMETRY	Multiple sclerosis (MS) is thought to predominantly affect white matter (WM). Recently, however, loss of cortical gray matter has also been described. Little is known about the cause of cortical atrophy in MS, whether it occurs early in the disease course, and whether it affects all cortical regions equally or if there is a preferential pattern of focal cortical atrophy. An automated method was used to compute the thickness at every vertex of the cortical surface of the brains of 425 early relapsing-remitting MS patients. We correlated cortical thickness with the WM lesion load and the Expanded Disability Status Scale score. Mean cortical thickness correlated with WM lesion load and disability. The correlations of cortical thickness with total lesion load and disability were most significant in cingulate gyrus, insula, and associative cortical regions. Conversely, primary sensory, visual, and motor areas showed a less significant relationship. The highest amount of atrophy per lesion volume or disability scale unit was in the anterior cingulate cortex. This study confirms the relation between cortical atrophy, WM lesion load, and disability in MS, and suggests that cortical atrophy occurs even in MS patients with only mild disability. Most interestingly, we show a specific regional pattern of focal atrophy in MS that is distinctively different from the one in normal aging. The predilection of the atrophic process for areas that are heavily interconnected with other brain regions suggests that interruption of WM tracts by MS plaques contributes, at least in part, to the development of cortical atrophy. (c) 2006 Elsevier Inc. All rights reserved.	McGill Univ, McConnell Brain Imaging Ctr, Montreal, PQ H3A 2B4, Canada; McGill Univ, Dept Math & Stat, Montreal, PQ H3A 2T5, Canada	Dagher, A (reprint author), McGill Univ, McConnell Brain Imaging Ctr, 3801 Univ St, Montreal, PQ H3A 2B4, Canada.	alain@bic.mni.mcgill.ca	Charil, Arnaud/L-6748-2014		NIMH NIH HHS [P01MH52176-06]			39	101	106	0	2	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119			NEUROIMAGE	Neuroimage	JAN 15	2007	34	2					509	517		10.1016/j.neuroimage.2006.10.006		9	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	117VJ	WOS:000242901100004	17112743	No			2017-07-26	
J	Forest, G; Poulin, J; Daoust, AM; Lussier, I; Stip, E; Godbout, R				Forest, Genevieve; Poulin, Julie; Daoust, Ame-Marie; Lussier, Isabelle; Stip, Emmanuel; Godbout, Roger			Attention and non-REM sleep in neuroleptic-naive persons with schizophrenia and control participants	PSYCHIATRY RESEARCH			English	Article						miglance; EEG sleep spindles; slow-wave sleep; performance; stage 2 sleep	DRUG-NAIVE; DEPRIVATION; MEMORY; PERFORMANCE; BRAIN; MOOD; ORGANIZATION; ARCHITECTURE; DEFICITS; RECALL	The relationship between sleep architecture and attentional' performance was evaluated in neuroleptic-naive patients with schizophrenia and healthy controls. Participants were recorded in a sleep laboratory for twos consecutive nights after which selective and sustained attention performance was tested. In both groups, of participants, Spearman's rho statistics revealed a negative correlation between reaction time on the selective attention task and sleep spindle density. Only control participants showed a negative correlation between reaction time and duration of stage 2 sleep and a positive correlation between reaction time and duration of stage 1 ("light") sleep. Only persons with schizophrenia showed: a negative correlation between reaction time and duration of stage 4 ("deep") sleep. In the sustained attention task, we found! no correlation between reaction time and sleep for control participants while persons with schizophrenia showed a negative correlation between reaction time and duration of stage 4 sleep. It is proposed that EEG sleep spindle activity is associated with automatic attentional processing, while stage 2 sleep continuity in healthy individuals and percentage of stage 4 in patients with schizophrenia are associated with voluntary processes. These results support the existence of a relationship between non-rapid-eye-movement sleep and cognitive performance in healthy individuals as well as in persons with schizophrenia. (c) 2005 Elsevier Ireland Ltd. All rights reserved.	Hop Louis H Lafontaine, Ctr Rech Fernand Seguin, Montreal, PQ H1N 3V2, Canada; Univ Montreal, Dept Psychiat, Montreal, PQ H3C 3J7, Canada; Univ Quebec, Dept Psychoeduc & Psychol, Outaouais, PQ, Canada	Godbout, R (reprint author), Hop Louis H Lafontaine, Ctr Rech Fernand Seguin, 7331 Hochelaga, Montreal, PQ H1N 3V2, Canada.	roger.godbout@umontreal.ca						47	26	27	0	4	ELSEVIER IRELAND LTD	CLARE	ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND	0165-1781			PSYCHIAT RES	Psychiatry Res.	JAN 15	2007	149	1-3					33	40		10.1016/j.psychres.2005.11.005		8	Psychiatry	Psychiatry	138MA	WOS:000244365500004	17141330	No			2017-07-26	
J	Dikeakos, JD; Lacombe, MJ; Mercure, C; Mireuta, M; Reudelhuber, TL				Dikeakos, Jimmy D.; Lacombe, Marie-Josee; Mercure, Chantal; Mireuta, Matei; Reudelhuber, Timothy L.			A hydrophobic patch in a charged alpha-helix is sufficient to target proteins to dense core secretory granules	JOURNAL OF BIOLOGICAL CHEMISTRY			English	Article							SECONDARY STRUCTURE PREDICTION; CARBOXYPEPTIDASE-E; SORTING RECEPTOR; ATT-20 CELLS; HYDROPHILIC BALANCE; CPE(FAT) MICE; PATHWAY; PEPTIDES; BINDING; PROSOMATOSTATIN	Many endocrine and neuroendocrine cells contain specialized secretory organelles called dense core secretory granules. These organelles are the repository of proteins and peptides that are secreted in a regulated manner when the cell receives a physiological stimulus. The targeting of proteins to these secretory granules is crucial for the generation of certain peptide hormones, including insulin and ACTH. Although previous work has demonstrated that proteins destined to a variety of cellular locations, including secretory granules, contain targeting sequences, no single consensus sequence for secretory granulesorting signals has emerged. We have shown previously that alpha-helical domains in the C-terminal tail of the prohormone convertase PC1/3 play an important role in the ability of this region of the protein to direct secretory granule targeting (Jutras, I. Seidah, N.G., and Reudelhuber, T. L. (2000) J. Biol. Chem. 275, 40337-40343). In this study, we show that a variety of alpha-helical domains are capable of directing a heterologous secretory protein to granules. By testing a series of synthetic alpha-helices, we also demonstrate that the presence of charged (either positive or negative) amino acids spatially segregated from a hydrophobic patch in the alpha-helices of secretory proteins likely plays a critical role in the ability of these structures to direct secretory granule sorting.	Inst Rech Clin Montreal, Lab Mol Biochem Hypertens, Montreal, PQ H2W 1R7, Canada	Reudelhuber, TL (reprint author), Inst Rech Clin Montreal, Lab Mol Biochem Hypertens, 110 Ave Pins Ouest, Montreal, PQ H2W 1R7, Canada.	reudelt@ircm.qc.ca						37	19	20	0	1	AMER SOC BIOCHEMISTRY MOLECULAR BIOLOGY INC	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814-3996 USA	0021-9258			J BIOL CHEM	J. Biol. Chem.	JAN 12	2007	282	2					1136	1143		10.1074/jbc.M605718200		8	Biochemistry & Molecular Biology	Biochemistry & Molecular Biology	123KQ	WOS:000243295200038	17092937	No			2017-07-26	
J	Micone, PG; Guy, C				Micone, P. G.; Guy, C.			Odour quantification by a sensor array: An application to landfill gas odours from two different municipal waste treatment works	SENSORS AND ACTUATORS B-CHEMICAL			English	Article						odour quantification; electronic nose; sensor array; landfill gas; artificial neural networks	SEWAGE-TREATMENT WORKS; ELECTRONIC NOSE	The possibility of quantifying the landfill gas (LFG) odour in terms of odour-units per cubic meter (ou/m(3)) using a tin oxide sensor array is investigated. The objective is to determine the most appropriate neural machines (MLP networks, RBF networks) model to perform the odour concentration approximation and evaluate the influence of multiple biogas sources modelling on the approximation quality. The structural risk minimization principle is used instead of the usual empirical risk minimization principle in the training algorithm of the neural machines. Multilayer perceptrons (MLP) networks prove to minimize best the error on the prediction of odour concentration of unknown data. The data is constituted of LFG odour samples from two municipal waste treatment works presenting different concentrations of odorous compounds. It is shown that the quality of the LFG odour approximation is in the present case influenced directly by the size of the training data set. The use of data coming from two different sources is not detrimental to the quality of the approximation. (c) 2006 Elsevier B.V. All rights reserved.	Ecole Polytech, Dept Chem Engn, Montreal, PQ H3C 3A7, Canada	Micone, PG (reprint author), ENSI, ACET, Lab Chim Agroind, 118 Route Narbonne, F-31077 Toulouse, France.	philippe.galarneau-micone@polymtl.ca	Bueno, Ligia/P-1359-2014					23	32	33	0	19	ELSEVIER SCIENCE SA	LAUSANNE	PO BOX 564, 1001 LAUSANNE, SWITZERLAND	0925-4005			SENSOR ACTUAT B-CHEM	Sens. Actuator B-Chem.	JAN 10	2007	120	2					628	637		10.1016/j.snb.2006.03.026		10	Chemistry, Analytical; Electrochemistry; Instruments & Instrumentation	Chemistry; Electrochemistry; Instruments & Instrumentation	134HH	WOS:000244073600039		No			2017-07-26	
J	Hartline, DK; Colman, DR				Hartline, D. K.; Colman, D. R.			Rapid conduction and the evolution of giant axons and myelinated fibers	CURRENT BIOLOGY			English	Review							PERIPHERAL-NERVE MYELIN; PROTEIN ZERO; PROTEOLIPID PROTEIN; IMPULSE CONDUCTION; GENE FAMILY; ORGANIZATION; SHEATHS; NEUREXIN; DOMAIN; NODES	Nervous systems have evolved two basic mechanisms for increasing the conduction speed of the electrical impulse. The first is through axon gigantism: using axons several times larger in diameter than the norm for other large axons, as for example in the well-known case of the squid giant axon. The second is through encasing axons in helical or concentrically wrapped multilamellar sheets of insulating plasma membrane - the myelin sheath. Each mechanism, alone or in combination, is employed in nervous systems of many taxa, both vertebrate and invertebrate. Myelin is a unique way to increase conduction speeds along axons of relatively small caliber. It seems to have arisen independently in evolution several times in vertebrates, annelids and crustacea. Myelinated nerves, regardless of their source, have in common a multilamellar membrane wrapping, and long myelinated segments interspersed with 'nodal' loci where the myelin terminates and the nerve impulse propagates along the axon by 'saltatory' conduction. For all of the differences in detail among the morphologies and bio-chemistries of the sheath in the different myelinated animal classes, the function is remarkably universal.	Univ Hawaii Manoa, Bekesy Lab Neurobiol, PBRC, Honolulu, HI 96822 USA; McGill Univ, Montreal Neurol Hosp & Inst, Montreal, PQ, Canada	Hartline, DK (reprint author), Univ Hawaii Manoa, Bekesy Lab Neurobiol, PBRC, Honolulu, HI 96822 USA.	danh@hawaii.edu						44	156	157	6	86	CELL PRESS	CAMBRIDGE	1100 MASSACHUSETTS AVE, CAMBRIDGE, MA 02138 USA	0960-9822			CURR BIOL	Curr. Biol.	JAN 9	2007	17	1					R29	R35		10.1016/j.cub.2006.11.042		7	Biochemistry & Molecular Biology; Cell Biology	Biochemistry & Molecular Biology; Cell Biology	125RY	WOS:000243461300016	17208176	No			2017-07-26	
J	Buteau, J; Shlien, A; Foisy, S; Accili, D				Buteau, Jean; Shlien, Adam; Foisy, Sylvain; Accili, Domenico			Metabolic diapause in pancreatic beta-cells expressing a gain-of-function mutant of the forkhead protein Foxo1	JOURNAL OF BIOLOGICAL CHEMISTRY			English	Article							TRANSCRIPTION FACTOR FOXO1; DEPENDENT DIABETES-MELLITUS; INDUCED PREMATURE SENESCENCE; LIPOGENIC GENE-EXPRESSION; INSULIN-SECRETION; CAENORHABDITIS-ELEGANS; GLUCOSE-CONCENTRATIONS; GTP-CYCLOHYDROLASE; ABNORMAL PATTERNS; HUMAN ISLETS	Diabetes is associated with decreased pancreatic beta-cell function and mass. It is unclear whether diabetes treatment should aim at restoring beta-cell performance/mass or at inducing "beta-cell rest" to prevent further deterioration. The transcription factor Foxo1 protects beta-cells against oxidative stress induced by hyperglycemia and prevents beta-cell replication in insulin-resistant states. Here we show that these combined effects are associated with a concerted repression of genes involved in glycolysis, nitric-oxide synthesis, G protein-coupled receptor signaling, and ion transport. Conversely, Foxo1 increases expression of several neurotransmitter receptors and fails to regulate target genes predicted from Caenorhabditis elegans and Drosophila studies. Functional analyses show decreased glucose utilization and insulin secretion in beta-cells overexpressing Foxo1. We propose the definition of "metabolic diapause" for the changes induced by Foxo1 to protect beta-cells against oxidative stress. The data provide genetic underpinning for the concept of beta-cell rest as a treatment goal in diabetes.	Columbia Univ, Med Ctr, Berrie Diabet Ctr, Dept Med, New York, NY 10032 USA; Diploide Net, Montreal, PQ H4E 2W9, Canada	Accili, D (reprint author), Berrie Res Pavil 1150 St Nicholas Ave, New York, NY 10032 USA.	da230@columbia.edu			NIDDK NIH HHS [DK64819]			63	61	70	2	6	AMER SOC BIOCHEMISTRY MOLECULAR BIOLOGY INC	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814-3996 USA	0021-9258			J BIOL CHEM	J. Biol. Chem.	JAN 5	2007	282	1					287	293		10.1074/jbc.M606118200		7	Biochemistry & Molecular Biology	Biochemistry & Molecular Biology	121OI	WOS:000243166500033	17107961	No			2017-07-26	
J	Gendron, L; Esdaile, MJ; Mennicken, F; Pan, H; O'Donnell, D; Vincent, JP; Devi, LA; Cahill, CM; Stroh, T; Beaudet, A				Gendron, L.; Esdaile, M. J.; Mennicken, F.; Pan, H.; O'Donnell, D.; Vincent, J. -P.; Devi, L. A.; Cahill, C. M.; Stroh, T.; Beaudet, A.			Morphine priming in rats with chronic inflammation reveals a dichotomy between antihyperalgesic and antinociceptive properties of deltorphin	NEUROSCIENCE			English	Article						delta opioid receptor; deltorphin; chronic inflammation; antihyperalgesia; antinociception; tolerance	DELTA-OPIOID-RECEPTOR; CERVICAL-SPINAL-CORD; DORSAL-ROOT GANGLIA; NEUROPATHIC PAIN; SUPERFICIAL LAYERS; SUPRASPINAL MU; LOCALIZED PAIN; TRAFFICKING; MODEL; HYPERALGESIA	We previously showed that prolonged morphine treatment and chronic inflammation both enhanced delta opioid receptor (delta OR) cell surface density in lumbar spinal cord neurons. Here, we sought to determine whether administration of morphine to rats with chronic inflammation would further increase the bio-availability of delta OR, and thereby the analgesic properties of the delta OR agonist deltorphin, over that produced by inflammation alone. We found that chronic inflammation produced by injection of complete Freund's adjuvant (CFA) into the hind paw resulted in a bilateral increase in the binding and internalization of fluorescent deltorphin in neurons of the lumbar spinal cord as did prolonged morphine treatment [Morinville A, Cahill CM, Aibak H, Rymar VV, Pradhan A, Hoffert C, Mennicken F, Stroh T, Sadikot AF, O'Donnell D, Clarke PB, Collier B, Henry JL, Vincent JP, Beaudet A (2004a) Morphine-induced changes in delta opioid receptor trafficking are linked to somatosensory processing in the rat spinal cord. J Neurosci 24:5549-5559]. This effect was accompanied by an increase in the antinociceptive efficacy of intrathecal deltorphin as measured using the tail-flick test. Treatment of CFA-injected rats with morphine decreased the cell surface availability of delta OR in neurons of the dorsal horn of the lumbar spinal cord as compared with treatment with CFA alone. Behaviorally, it significantly enhanced the antihy-peralgesic effects of deltorphin (plantar test; % maximum possible antihyperalgesic effect (MPAHE)=113.5% +/- 32.4% versus 26.1% +/- 11.6% in rats injected with CFA alone) but 'strongly reduced the antinociceptive efficacy of the drug (tail-flick test; % maximum possible antinociceptive effect (MPE)=29.6% +/- 3.6% versus 66.6% +/- 6.3% in rats injected with CFA alone) suggesting that the latter, but not the former, is linked to the delta OR trafficking events observed neuroanatomically. These results demonstrate that in chronic inflammation, the antihyperalgesic effects of delta OR agonists may be enhanced by morphine pre-treatment. They also reveal a dichotomy between mechanisms underlying antihyperalgesic and antinociceptive effects of delta OR agonists. (c) 2006 IBRO. Published by Elsevier Ltd. All rights reserved.	McGill Univ, Montreal Neurol Inst, Dept Neurol & Neurosurg, Montreal, PQ H3A 2B4, Canada; AstraZeneca R&D Montreal, Quebec City, PQ H4S 1Z9, Canada; Queens Univ, Dept Pharmacol & Toxicol, Kingston, ON K7L 3N6, Canada; Mt Sinai Sch Med, Dept Pharmacol & Biol Chem, New York, NY 10029 USA; CNRS, UMR 6097, Inst Pharmacol Mol & Cellulaire, F-06560 Valbonne, France	Beaudet, A (reprint author), Univ Sherbrooke, Fac Med, Dept Physiol & Biophys, Sherbrooke, PQ, Canada.	alain.beaudet@mcgill.ca		Gendron, Louis/0000-0002-2058-8863	Canadian Institutes of Health Research [63497-1]			44	28	28	2	3	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0306-4522			NEUROSCIENCE	Neuroscience	JAN 5	2007	144	1					263	274		10.1016/j.neuroscience.2006.08.077		12	Neurosciences	Neurosciences & Neurology	117GD	WOS:000242860100027	17055663	No			2017-07-26	
J	Barker, PA				Barker, Philip A.			High affinity not in the vicinity?	NEURON			English	Editorial Material							P75 NEUROTROPHIN RECEPTOR; SYMPATHETIC NEURONS; FUNCTIONAL INTERACTIONS; NGF BINDING; TRKA; INTERNALIZATION; KINASE; CELLS	Functional interactions between the p75 neurotrophin receptor (p75NTR) and the Trk receptors were demonstrated several years ago, but their mechanistic basis remains uncertain. In this issue of Neuron, Wehrman et al. provide a three-dimensional structure of the full TrkA ectodomain complexed to NGF and examine the possibility of a ternary p75NTR-NGF-TrkA complex.	McGill Univ, Montreal Neurol Inst, Ctr Neuronal Survival, Montreal, PQ H3A 2B4, Canada	Barker, PA (reprint author), McGill Univ, Montreal Neurol Inst, Ctr Neuronal Survival, 3801 Univ St, Montreal, PQ H3A 2B4, Canada.	phil.barker@mcgill.ca						16	45	46	1	3	CELL PRESS	CAMBRIDGE	1100 MASSACHUSETTS AVE, CAMBRIDGE, MA 02138 USA	0896-6273			NEURON	Neuron	JAN 4	2007	53	1					1	4		10.1016/j.neuron.2006.12.018		4	Neurosciences	Neurosciences & Neurology	149DF	WOS:000245126500001	17196523	No			2017-07-26	
J	Dagher, A				Dagher, Alain			Shopping centers in the brain	NEURON			English	Editorial Material							MEDIAL PREFRONTAL CORTEX; NEURAL BASIS; DECISION-MAKING; RESPONSES; ANXIETY; FMRI	Knutson et al. performed functional MRI on individuals while the subjects were deciding whether or not to purchase various items. Their results, reported in this issue of Neuron, support the theory that the decision to purchase involves the integration of emotional signals related to the anticipation of both obtaining the desired product and suffering the financial loss of paying for it.	Montreal Neurol Inst, Montreal, PQ H3A 2B4, Canada	Dagher, A (reprint author), Montreal Neurol Inst, 3801 Univ Ave, Montreal, PQ H3A 2B4, Canada.	alain@bic.mni.mcgill.ca						16	4	4	2	8	CELL PRESS	CAMBRIDGE	1100 MASSACHUSETTS AVE, CAMBRIDGE, MA 02138 USA	0896-6273			NEURON	Neuron	JAN 4	2007	53	1					7	8		10.1016/j.neuron.2006.12.014		2	Neurosciences	Neurosciences & Neurology	149DF	WOS:000245126500003	17196525	No			2017-07-26	
B	Gosselin, B; Sawan, M			IEEE	Gosselin, Benoit; Sawan, Mohamad			A low-power integrated neural interface with digital spike detection and isolation	2007 14TH IEEE INTERNATIONAL CONFERENCE ON ELECTRONICS, CIRCUITS AND SYSTEMS, VOLS 1-4	IEEE International Conference on Electronics, Circuits and Systems		English	Proceedings Paper	14th IEEE International Conference on Electronics, Circuits and Systems	DEC 11-14, 2007	Marrakech, MOROCCO	IEEE			SYSTEM	We present the design of an integrated neural interface intended for multi-channel neural recording. The design features a mixed-signal part that handles neural signal conditioning, digitization, and time-division multiplexing, and a digital part that provides control, threshold detection, isolation of spikes, and serial communications towards a host interface. The detection and isolation strategy preserve the entire neuronal spikes waveshapes by means of synchronized internal data buffering. This bandwidth reduction scheme prompts for better postprocessing results and improved performance in prosthetics applications. Both parts of the presented neural interface were fabricated separately in a CMOS 0.18-mu m process. The whole neural interface features 16 channels for validation; besides, the proposed approach is scalable to larger channel counts. In fact, it is suitable for implementation of implantable microsystems including several hundreds of recording channels. The performance of the implemented multi-channel interface was validated in vitro with real neural waveforms.	[Gosselin, Benoit; Sawan, Mohamad] Ecole Polytech Montreal, Dept Elect Engn, Montreal, PQ, Canada	Gosselin, B (reprint author), Ecole Polytech Montreal, Dept Elect Engn, Montreal, PQ, Canada.							7	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4244-1377-5	IEEE I C ELECT CIRC			2007							1412	1415		10.1109/ICECS.2007.4511264		4	Engineering, Electrical & Electronic	Engineering	BHP05	WOS:000255014801173		No			2017-07-26	
B	Nadeau, JL; Hollmann, CA; Khatchadourian, RM; Clarke, SJ			IEEE	Nadeau, Jay L.; Hollmann, C. Annette; Khatchadourian, Rafael M.; Clarke, Samuel J.			Nanoparticles and modified fluorescent proteins for imaging of transmembrane potential	2007 3RD INTERNATIONAL IEEE/EMBS CONFERENCE ON NEURAL ENGINEERING, VOLS 1 AND 2			English	Proceedings Paper	3rd International IEEE/EMBS Conference on Neural Engineering	MAY 02-05, 2007	Kohala Coast, HI	IEEE, EMBS			QUANTUM DOTS; PROBES; CDSE	Visual monitoring of membrane potential would be extremely useful for monitoring cell health and activity in any cultured neuron system. On long time scales, cell health in response to depolarization and/or hyperpolarization would be able to be quantified. If the reporter has sufficient time resolution, action potentials may be resolved, thus allowing for optical recordings from ensembles of neurons without growing cultures on multielectrode arrays. However, the creation of such probes is extremely challenging. Here we present preliminary results for two genetically-en coded systems: one based upon fluorescence resonance energy transfer (FRET) between nanoparticles and an engineered channel, and the second based upon fluorescence complementation (FC). The results suggest that chronic monitoring of neuronal potential is possible with these probes, at least on the scale of hundreds of milliseconds.	[Nadeau, Jay L.; Hollmann, C. Annette; Khatchadourian, Rafael M.; Clarke, Samuel J.] McGill Univ, Dept Biomed Engn, 3775 Rue Univ, Montreal, PQ H3A 2B4, Canada	Nadeau, JL (reprint author), McGill Univ, Dept Biomed Engn, 3775 Rue Univ, Montreal, PQ H3A 2B4, Canada.	jay.nadeau@mcgill.ca						11	0	0	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4244-0791-0				2007							69	+		10.1109/CNE.2007.369614		2	Engineering, Electrical & Electronic; Nanoscience & Nanotechnology; Neurosciences	Engineering; Science & Technology - Other Topics; Neurosciences & Neurology	BGM68	WOS:000248513500019		No			2017-07-26	
S	Dehaes, M; Lesage, F; Comeau, RM			IEEE	Dehaes, Mathieu; Lesage, Frederic; Comeau, Roch M.			MRI/DOI neuronavigation: Revisiting the negative bold signal through diffuse optical imaging	2007 4TH IEEE INTERNATIONAL SYMPOSIUM ON BIOMEDICAL IMAGING : MACRO TO NANO, VOLS 1-3	IEEE International Symposium on Biomedical Imaging		English	Proceedings Paper	4th IEEE International Symposium on Biomedical Imaging	APR 12-15, 2007	Arlington, VA	IEEE			SPECTROSCOPY; TOMOGRAPHY; CORTEX	In this work the use of a neuronavigation system enables to couple Diffuse Optical Imaging (DOI) and Magnetic Resonance Imaging (MRI) modalities, outside the MRI magnet in real-time. When used with the optical probes, it enables monitoring of the position of the fibers with respect to the anatomy and provides an image of the sensitivity matrix on the anatomical substrate. Given this structural information, we can determine and localize almost exactly the region we want to probe and then position the optical sensors at the right place on the subject's head. We apply these techniques to the measurement of activation during a finger tapping task, in particular the negative BOLD signal observed in fMRI is revisited within the optical framework.	[Dehaes, Mathieu; Lesage, Frederic] Ecole Polytech, Dept Genie Elect, CP 6079,Succursale Ctr Ville, Montreal, PQ H3C 3A7, Canada; [Dehaes, Mathieu; Lesage, Frederic] Ecole Polytech, Inst Genie Biomed, CP 6079,Succursale Ctr Ville, Montreal, PQ H3C 3A7, Canada; [Comeau, Roch M.] Rogue Res Inc, Quebec City H2W 1Z5, PQ, Canada	Dehaes, M (reprint author), Ecole Polytech, Dept Genie Elect, CP 6079,Succursale Ctr Ville, Montreal, PQ H3C 3A7, Canada.	mathieu.dehaes@polymtl.ca			Canadian NSERC ESII-2 Scholarship; Canadian NSERC Discovery Grant	Supported by Canadian NSERC ESII-2 Scholarship. Supported by Canadian NSERC Discovery Grant		12	1	1	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1945-7928		978-1-4244-0671-5	I S BIOMED IMAGING			2007							560	+		10.1109/ISBI.2007.356913		2	Computer Science, Artificial Intelligence; Engineering, Biomedical; Imaging Science & Photographic Technology	Computer Science; Engineering; Imaging Science & Photographic Technology	BHG38	WOS:000252957300141		No			2017-07-26	
S	Descoteaux, M; Savadjiev, P; Campbell, J; Pike, GB; Siddiqi, K; Deriche, R			IEEE	Descoteaux, M.; Savadjiev, P.; Campbell, J.; Pike, G. B.; Siddiqi, K.; Deriche, R.			Validation and comparison of analytical Q-ball imaging methods	2007 4TH IEEE INTERNATIONAL SYMPOSIUM ON BIOMEDICAL IMAGING : MACRO TO NANO, VOLS 1-3	IEEE International Symposium on Biomedical Imaging		English	Proceedings Paper	4th IEEE International Symposium on Biomedical Imaging	APR 12-15, 2007	Arlington, VA	IEEE		diffusion tensor imaging (dti); high angular resolution diffusion imaging (hardi); q-ball imaging (qbi); orientation distribution function (odt); regularization	RESOLUTION	Q-ball imaging (QBI), introduced by D. Tuch, reconstructs the diffusion orientation distribution function (ODF) of the underlying fiber population of a biological tissue. An analytical solution for QBI was recently proposed by several independent groups, using a spherical harmonic (SH) representation of the input signal. The methods differ primarily in the way SH are estimated. In this paper we validate these methods and compare them against Tuch's numerical QBI on synthetic data, on a biological phantom and on a human brain dataset. We show that analytical QBI results in a speed-up factor of 15 over Tuch's QBI, while providing results that are in strong agreement. We also show that at the cost of slightly reducing angular resolution, QBI with Laplace-Beltrami regularization provides the strongest robustness to noise and the most accurate detection of fiber crossings.	[Descoteaux, M.; Deriche, R.] INRIA Sophia Antipolis, ENS, ENPC, Odyssee Lab, Sophia Antipolis, France; [Savadjiev, P.; Campbell, J.; Siddiqi, K.] McGill Univ, Sch Comp Sci, Montreal, PQ, Canada; [Campbell, J.; Pike, G. B.] McGill Univ, McConnell Brain Imaging Ctr, Montreal, PQ, Canada	Descoteaux, M (reprint author), INRIA Sophia Antipolis, ENS, ENPC, Odyssee Lab, Sophia Antipolis, France.		Pike, Bruce/K-5562-2014	Pike, Bruce/0000-0001-8924-683X				9	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1945-7928		978-1-4244-0671-5	I S BIOMED IMAGING			2007							1084	+		10.1109/ISBI.2007.357044		2	Computer Science, Artificial Intelligence; Engineering, Biomedical; Imaging Science & Photographic Technology	Computer Science; Engineering; Imaging Science & Photographic Technology	BHG38	WOS:000252957300272		No			2017-07-26	
