PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Hess, RF; Achtman, RL; Wang, YZ				Hess, RF; Achtman, RL; Wang, YZ			Detection of contrast-defined shape	JOURNAL OF THE OPTICAL SOCIETY OF AMERICA A-OPTICS IMAGE SCIENCE AND VISION			English	Article							CARTESIAN GRATINGS; SPATIAL-FREQUENCY; 2ND-ORDER MOTION; VISUAL-CORTEX; NEURONS; DISCRIMINATION; PSYCHOPHYSICS; SENSITIVITY; ORIENTATION; SELECTIVITY	We assessed the accuracy of contrast-defined shape detection of stimuli of constant aspect ratio, namely, circular bandpass stimuli whose radii were sinusoidally varied about a mean radius. Performance for these contrast-defined shapes, which we show is determined by the global rather than the local attributes of the stimulus, is 2-8 times worse than that for their luminance-defined counterparts, suggesting separate processing limitations. By spatially and orientationally filtering the two-dimensional fractal-noise carriers of which these stimuli were composed, we determined whether there are specific rules concerning the spatial and orientational input to shape detectors from mechanisms sensitive to the carrier structure. The results suggest that second-order circularity detectors receive mixed input from spatial-frequency-tuned and orientationally tuned cells. (C) 2001 Optical Society of America.	McGill Vis Res, Montreal, PQ H3A 1A1, Canada; Retina Fdn SW, Dallas, TX 75231 USA	Hess, RF (reprint author), McGill Vis Res, Room H4-14,687 Pine Ave W, Montreal, PQ H3A 1A1, Canada.		Hess, Robert/A-5624-2008					28	16	16	1	4	OPTICAL SOC AMER	WASHINGTON	2010 MASSACHUSETTS AVE NW, WASHINGTON, DC 20036 USA	0740-3232			J OPT SOC AM A	J. Opt. Soc. Am. A-Opt. Image Sci. Vis.	SEP	2001	18	9					2220	2227		10.1364/JOSAA.18.002220		8	Optics	Optics	465YV	WOS:000170618300023	11551057	No			2017-07-26	
J	Barrett, SCH; Beare-Rogers, JL; Brunk, CG; Caulfield, TA; Ellis, BE; Fortin, MG; Pong, AJH; Hutchings, JA; Kennelly, JJ; McNeil, JN; Ritter, L; Wittenberg, KM; Wyndham, RC; Yada, RY				Barrett, SCH; Beare-Rogers, JL; Brunk, CG; Caulfield, TA; Ellis, BE; Fortin, MG; Pong, AJH; Hutchings, JA; Kennelly, JJ; McNeil, JN; Ritter, L; Wittenberg, KM; Wyndham, RC; Yada, RY		Expert Panel Report Future Food Bi	Special issue by an expert panel of The Royal Society of Canada - Elements of precaution: Recommendations for the Regulation of Food Biotechnology in Canada	JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES			English	Review							SALMON SALMO-SALAR; HORIZONTAL GENE-TRANSFER; TRANSGENIC ATLANTIC SALMON; BREAST-FED INFANTS; CHRYSOPERLA CARNEA NEUROPTERA; FATAL ANAPHYLACTIC REACTIONS; ANTIBIOTIC-RESISTANCE GENES; TROUT SALVELINUS-FONTINALIS; ECOLOGICAL RISK-ASSESSMENT; ESCHERICHIA-COLI O157-H7		Univ Toronto, Toronto, ON, Canada; Univ Waterloo, Conrad Grebel Coll, Waterloo, ON N2L 3G1, Canada; Univ Alberta, Fac Law, Edmonton, AB T6G 2M7, Canada; Univ Alberta, Fac Med & Dent, Edmonton, AB T6G 2M7, Canada; Univ British Columbia, Biotechnol Lab, Vancouver, BC V5Z 1M9, Canada; Univ British Columbia, Fac Agr Sci, Vancouver, BC V5Z 1M9, Canada; McGill Univ, Dept Plant Sci, Montreal, PQ H3A 2T5, Canada; Dalhousie Univ, Halifax, NS B3H 3J5, Canada; Univ Alberta, Dept Agr Food & Nutr Sci, Edmonton, AB T6G 2M7, Canada; Univ Laval, Quebec City, PQ G1K 7P4, Canada; Univ Guelph, Dept Environm Biol, Guelph, ON N1G 2W1, Canada; Univ Manitoba, Dept Anim Sci, Winnipeg, MB R3T 2N2, Canada; Carleton Univ, Dept Biol, Ottawa, ON K1S 5B6, Canada; Univ Guelph, Agrifood Programs, Guelph, ON N1G 2W1, Canada	Univ Toronto, Toronto, ON, Canada.		Barrett, Spencer/M-3751-2013; Yada, Rickey/A-8289-2013					527	2	2	1	4	TAYLOR & FRANCIS INC	PHILADELPHIA	530 WALNUT STREET, STE 850, PHILADELPHIA, PA 19106 USA	1528-7394	1087-2620		J TOXICOL ENV HEAL A	J. Toxicol. Env. Health Part A	SEP	2001	64	1-2					1	+				207	Environmental Sciences; Public, Environmental & Occupational Health; Toxicology	Environmental Sciences & Ecology; Public, Environmental & Occupational Health; Toxicology	474VC	WOS:000171126700001		No			2017-07-26	
J	Toma, JG; Akhavan, M; Fernandes, KJL; Barnabe-Heider, F; Sadikot, A; Kaplan, DR; Miller, FD				Toma, JG; Akhavan, M; Fernandes, KJL; Barnabe-Heider, F; Sadikot, A; Kaplan, DR; Miller, FD			Isolation of multipotent adult stem cells from the dermis of mammalian skin	NATURE CELL BIOLOGY			English	Article							MARROW STROMAL CELLS; CENTRAL-NERVOUS-SYSTEM; BONE-MARROW; IN-VIVO; PROGENITOR CELLS; NEURONS; RAT; EXPRESSION; BRAIN; DIFFERENTIATE	We describe here the isolation of stem cells from juvenile and adult rodent skin. These cells derive from the dermis, and clones of individual cells can proliferate and differentiate in culture to produce neurons, glia, smooth muscle cells and adipocytes. Similar precursors that produce neuron-specific proteins upon differentiation can be isolated from adult human scalp. Because these cells (termed SKPs for skin-derived precursors) generate both neural and mesodermal progeny, we propose that they represent a novel multipotent adult stem cell and suggest that skin may provide an accessible, autologous source of stem cells for transplantation.	McGill Univ, Montreal Neurol Inst, Ctr Neuronal Survival, Montreal, PQ H3A 2B4, Canada; McGill Univ, Montreal Neurol Inst, Brain Tumor Res Ctr, Montreal, PQ H3A 2B4, Canada; McGill Univ, Montreal Neurol Inst, Div Neurosurg, Montreal, PQ H3A 2B4, Canada	Toma, JG (reprint author), McGill Univ, Montreal Neurol Inst, Ctr Neuronal Survival, 3801 Rue Univ, Montreal, PQ H3A 2B4, Canada.							31	1002	1080	4	46	MACMILLAN PUBLISHERS LTD	LONDON	PORTERS SOUTH, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	1465-7392			NAT CELL BIOL	Nat. Cell Biol.	SEP	2001	3	9					778	784		10.1038/ncb0901-778		7	Cell Biology	Cell Biology	472JC	WOS:000170979600010	11533656	No			2017-07-26	
J	Eisenberg, I; Avidan, N; Potikha, T; Hochner, H; Chen, M; Olender, T; Barash, M; Shemesh, M; Sadeh, M; Grabov-Nardini, G; Shmilevich, I; Friedmann, A; Karpati, G; Bradley, WG; Baumbach, L; Lancet, D; Ben Asher, E; Beckmann, JS; Argov, Z; Mitrani-Rosenbaum, S				Eisenberg, I; Avidan, N; Potikha, T; Hochner, H; Chen, M; Olender, T; Barash, M; Shemesh, M; Sadeh, M; Grabov-Nardini, G; Shmilevich, I; Friedmann, A; Karpati, G; Bradley, WG; Baumbach, L; Lancet, D; Ben Asher, E; Beckmann, JS; Argov, Z; Mitrani-Rosenbaum, S			The UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase gene is mutated in recessive hereditary inclusion body myopathy	NATURE GENETICS			English	Article							ACETYLNEURAMINIC ACID BIOSYNTHESIS; BIFUNCTIONAL ENZYME CATALYZES; 1ST 2 STEPS; SEQUENCE ALIGNMENTS; DISTAL MYOPATHY; RIMMED VACUOLE; RAT-LIVER; LOCUS; 2-EPIMERASE; MAPS	Hereditary inclusion body myopathy (HIBM; OMIM 600737) is a unique group of neuromuscular disorders characterized by adult onset, slowly progressive distal and proximal weakness and a typical muscle pathology including rimmed vacuoles and filamentous inclusions'. The autosomal recessive form described in Jews of Persian descent(2) is the HIBM prototype. This myopathy affects mainly leg muscles, but with an unusual distribution that spares the quadriceps(3). This particular pattern of weakness distribution, termed quadriceps-sparing myopathy (QSM), was later found in Jews originating from other Middle Eastern countries as well as in non-Jews(4). We previously localized the gene causing HIBM in Middle Eastern Jews on chromosome 9p12-13 (ref. 5) within a genomic interval of about 700 kb (ref. 6). Haplotype analysis around the HIBM gene region of 104 affected people from 47 Middle Eastern families indicates one unique ancestral founder chromosome in this community. By contrast, single non-Jewish families from India, Georgia (USA) and the Bahamas, with QSM and linkage to the same 9p12-13 region, show three distinct haplotypes. After excluding other potential candidate genes, we eventually identified mutations in the UDP-N-acetylglucosamine-2-epimerase/N-acetylmannosamine kinase (GIVE) gene in the HIBM families: all patients from Middle Eastern descent shared a single homozygous missense mutation, whereas distinct compound heterozygotes were identified in affected individuals of families of other ethnic origins. our findings indicate that GIVE is the gene responsible for recessive HIBM.	Hebrew Univ Jerusalem, Hadassah Med Sch, Mol Biol Unit, IL-91010 Jerusalem, Israel; Hebrew Univ Jerusalem, Hadassah Med Sch, Dept Neurol, IL-91010 Jerusalem, Israel; Weizmann Inst Sci, Dept Mol Genet, IL-76100 Rehovot, Israel; Weizmann Inst Sci, Crown Genome Ctr, IL-76100 Rehovot, Israel; Wolfson Govt Hosp, Dept Neurol, Holon, Israel; McGill Univ, Montreal Neurol Inst, Dept Neurol & Neurosurg, Montreal, PQ H3A 2B4, Canada; Univ Miami, Sch Med, Dept Neurol, Miami, FL USA; Univ Miami, Sch Med, Dept Pediat, Miami, FL USA	Mitrani-Rosenbaum, S (reprint author), Hebrew Univ Jerusalem, Hadassah Med Sch, Mol Biol Unit, IL-91010 Jerusalem, Israel.	stella@yam-suff.huji.ac.il	Beckmann, Jacques S /A-9772-2008	Beckmann, Jacques S /0000-0002-9741-1900; Barash, Mark/0000-0002-5445-6316				25	286	302	0	7	NATURE PUBLISHING GROUP	NEW YORK	75 VARICK ST, 9TH FLR, NEW YORK, NY 10013-1917 USA	1061-4036			NAT GENET	Nature Genet.	SEP	2001	29	1					83	87		10.1038/ng718		5	Genetics & Heredity	Genetics & Heredity	468WN	WOS:000170781300023	11528398	No			2017-07-26	
J	Reader, TA; Hebert, C; Ase, AR; Le Marec, N				Reader, TA; Hebert, C; Ase, AR; Le Marec, N			Distribution of serotonin, its metabolites and 5-HT transporters in the neostriatum of Lurcher and weaver mutant mice	NEUROCHEMISTRY INTERNATIONAL			English	Article						citalopram; HPLC; 5-hydroxyindole-3-acetic acid; 5-hydroxytryptophol; ataxia	ADULT-RAT NEOSTRIATUM; NEONATAL 6-HYDROXYDOPAMINE LESION; ORAL ACTIVITY RESPONSES; K+ CHANNEL GIRK2; DOPAMINE NEURONS; QUANTITATIVE AUTORADIOGRAPHY; PARKINSONS-DISEASE; VENTRAL MIDBRAIN; BRAIN DOPAMINE; D-2 RECEPTORS	Serotonin (5-HT) uptake sites. or transporters, were measured in the neostriatum (caudate putamen) of wild type (+/+) mice and heterozygous (wv/+) and homozygous (wv/wv) weaver, as well as in heterozygous Lurcher (Lc/+) mutants. These topological surveys were carried out by quantitative ligand binding autoradiography using the uptake site antagonist [H-3]-citalopram as a probe of innervation densities in four quadrants of the rostral neostriatum and in two halves of the caudal neostriatum. In addition, tissue concentrations of 5-HT, 5-hydroxyindole-3-acetic acid and 5-hydroxytryptophol were measured by high-performance liquid chromatography with electrochemical detection in these neostriatal divisions. In +/+ mice and in Lc/+ mutants there was a dorso-ventral gradient of increasing 5-HT levels, and they exhibited a similar heterogeneity of [H-3]-citalopram labeling. In contrast, the gradients of 5-HT concentrations and [H-3]-citalopram binding disappeared in the weaver mutants, suggesting a rearrangement of the 5-HT innervation. This reorganization of the 5-HT system in the neostriatum was more obvious in the wv/wv and is compatible with the hypothesis that the postnatal dopaminergic deficiencies that characterize weaver mutants lead to a sprouting of fibers and thus constitute a genetic model of dopaminergic denervation that leads to a 5-HT hyperinnervation. (C) 2001 Elsevier Science Ltd. All rights reserved.	Univ Montreal, Fac Med, Dept Physiol, Ctr Rech Sci Neurol, Montreal, PQ H3C 3J7, Canada; Hotel Dieu, Ctr Rech, Unite Neurol Comportement Neurobiol & Neuropsycho, Montreal, PQ H2T 1W8, Canada; Hop Sacre Coeur, Ctr Rech, Montreal, PQ H4J 1C5, Canada	Reader, TA (reprint author), Univ Montreal, Fac Med, Dept Physiol, Ctr Rech Sci Neurol, CP6128 Succursale Ctr Ville, Montreal, PQ H3C 3J7, Canada.							66	3	4	0	1	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0197-0186			NEUROCHEM INT	Neurochem. Int.	SEP	2001	39	3					169	177		10.1016/S0197-0186(01)00031-6		9	Biochemistry & Molecular Biology; Neurosciences	Biochemistry & Molecular Biology; Neurosciences & Neurology	472HZ	WOS:000170979300001	11434974	No			2017-07-26	
J	Chung, MK; Worsley, KJ; Paus, T; Cherif, C; Collins, DL; Giedd, JN; Rapoport, JL; Evanst, AC				Chung, MK; Worsley, KJ; Paus, T; Cherif, C; Collins, DL; Giedd, JN; Rapoport, JL; Evanst, AC			A unified statistical approach to deformation-based morphometry	NEUROIMAGE			English	Article						volume change; volumetry; brain growth; morphometry; atrophy; deformation; brain development	HUMAN BRAIN-DEVELOPMENT; CORPUS-CALLOSUM; SEGMENTATION; ADOLESCENCE; ADULTHOOD; FIELDS; GROWTH; MRI	We present a unified statistical framework for analyzing temporally varying brain morphology using the 3D displacement vector field from a nonlinear deformation required to register a subject's brain to an atlas brain. The unification comes from a single model for structural change, rather than two separate models, one for displacement and one for volume changes. The displacement velocity field rather than the displacement itself is used to set up a linear model to account for temporal variations. By introducing the rate of the Jacobian change of the deformation, the local volume change at each voxel can be computed and used to measure possible brain tissue growth or loss. We have applied this method to detecting regions of a morphological change in a group of children and adolescents. Using structural magnetic resonance images for 28 children and adolescents taken at different time intervals, we demonstrate how this method works. (C) 2001 Academic Press.	McGill Univ, Dept Math & Stat, Montreal, PQ, Canada; McGill Univ, Montreal Neurol Inst, Montreal, PQ, Canada; Ecole Polytech Fed Lausanne, Dept Math, Lausanne, Switzerland; NIMH, Child Psychiat Branch, NIH, Bethesda, MD 20892 USA	Chung, MK (reprint author), McGill Univ, Dept Math & Stat, Montreal, PQ, Canada.		Giedd, Jay/A-3080-2008; Giedd, Jay/B-7302-2012; Giedd, Jay/J-9644-2015	Giedd, Jay/0000-0003-0827-3460; Giedd, Jay/0000-0003-2002-8978				39	213	213	0	3	ACADEMIC PRESS INC	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119			NEUROIMAGE	Neuroimage	SEP	2001	14	3					595	606		10.1006/nimg.2001.0862		12	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	467UT	WOS:000170722700006	11506533	No			2017-07-26	
J	Dade, LA; Zatorre, RJ; Evans, AC; Jones-Gotman, M				Dade, LA; Zatorre, RJ; Evans, AC; Jones-Gotman, M			Working memory in another dimension: Functional imaging of human olfactory working memory	NEUROIMAGE			English	Article						working memory; human; olfaction; prefrontal cortex	DORSOLATERAL PREFRONTAL CORTEX; HUMAN FRONTAL-CORTEX; NEURAL SYSTEMS; ACTIVATION; BRAIN; PET; ORGANIZATION; PRIMATE; DISSOCIATION; COGNITION	The majority of working memory research has been carried out within the visual and auditory modalities, leaving it unclear how other modalities would map onto currently proposed working memory models. In this study we examined the previously uninvestigated area of olfactory working memory. Our aim was to investigate if olfactory working memory would engage,prefrontal regions known to be involved in working memory for other sensory modalities. Using positron emission, tomography we measured cerebral blood flow changes in 12 volunteers during an olfactory working memory task and a comparison visual working memory task. Our findings indicate that both olfactory and face working memory engaged dorsolateral and ventrolateral frontal cortex when the task requirements were matched; a conjunction analysis indicated overlap in the distribution of activity in the two tasks. Similarities and differences in activity were noted in parietal lobe regions, with both tasks engaging inferior areas of 40/7, but only visual working memory showing increased activity within left superior parietal cortex. The findings support the idea that working memory processes engage frontal cortical areas independent of the modality of input, but do not rule out the possibility of modality-specific neural populations within dorsolateral or ventrolateral cortex. (C) 2001 Academic Press.	Montreal Neurol Inst, Neurospsychol & Cognit Neurosci Unit, Montreal, PQ H3A 2B4, Canada; Montreal Neurol Inst, Brain Imaging Ctr, Montreal, PQ H3A 2B4, Canada	Dade, LA (reprint author), Montreal Neurol Inst, Neurospsychol & Cognit Neurosci Unit, Montreal, PQ H3A 2B4, Canada.							57	67	67	0	5	ACADEMIC PRESS INC	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119			NEUROIMAGE	Neuroimage	SEP	2001	14	3					650	660		10.1006/nimg.2001.0868		11	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	467UT	WOS:000170722700011	11506538	No			2017-07-26	
J	Campagna, D; Stengel, B; Mergler, D; Limasset, JC; Diebold, F; Michard, D; Huel, G				Campagna, D; Stengel, B; Mergler, D; Limasset, JC; Diebold, F; Michard, D; Huel, G			Color vision and occupational toluene exposure	NEUROTOXICOLOGY AND TERATOLOGY			English	Article						toluene; hydrocarbons; printing industry; occupational exposure; color perception; human	ACQUIRED DYSCHROMATOPSIA; WORKERS; IMPAIRMENT; STYRENE; NONREPLICATION; SOLVENTS; LIMITS	We examined the relationship between acquired color vision loss and exposure to toluene and total hydrocarbons among 125 male workers. Seventy-two toluene-exposed printers were compared with 34 workers from the same photogravure plant with ambient background exposure, and with 19 workers from a bookbinding plant located in the same town (nonexposed). Environmental mean toluene exposure level at workstation was estimated from individual 8-h sampling. Historic exposure data from the last 30 years were used to construct two cumulative exposure indices, one for toluene and one for total hydrocarbons. Airborne toluene levels were overall lower than the current Threshold Limit Value (TLV) of 50 ppm. Color vision was assessed by the Lanthony D-15 desaturated panel. Color vision loss was quantitatively established by the Color Confusion Index (CCI) and classified by type of acquired dyschromatopsia according to Verriest's classification. CCI was positively related to current airborne toluene levels, and cumulative exposure indices for toluene and total hydrocarbons (.18 less than or equal to r less than or equal to .35). Odds ratios of acquired dyschromatopsia were significant for current airborne toluene, toluene, and total hydrocarbon past exposure (1.27 [1.02-1.58], 1.21 [1.04-1.39], 1.15 [1.02-1.31], respectively). In conclusion, this study suggests that the Lanthony D-15 desaturated panel detects early neurotoxic effects among workers exposed to toluene. (C) 2001 Elsevier Science Inc. All rights reserved.	INSERM, U472, F-94807 Villejuif, France; ATSDR, Div Hlth Studies, Hlth Invest Branch, Atlanta, GA USA; INSERM, U170, F-94807 Villejuif, France; Univ Quebec, CINBIOSE, Montreal, PQ H3C 3P8, Canada; Inst Natl Rech & Secur, F-54501 Vandoeuvre Les Nancy, France; Serv Med Travail Livre, F-75006 Paris, France	Huel, G (reprint author), INSERM, U472, 16 Av PV Couturier, F-94807 Villejuif, France.		Stengel, Benedicte/G-5730-2015					33	25	27	0	3	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0892-0362			NEUROTOXICOL TERATOL	Neurotoxicol. Teratol.	SEP-OCT	2001	23	5					473	480		10.1016/S0892-0362(01)00163-5		8	Neurosciences; Toxicology	Neurosciences & Neurology; Toxicology	494PV	WOS:000172291800009	11711250	No			2017-07-26	
J	Almeras, N; Villeneuve, J; Demers, MF; Cadrin, C; Mottard, JP; Bouchard, RH; Despres, JP				Almeras, N; Villeneuve, J; Demers, MF; Cadrin, C; Mottard, JP; Bouchard, RH; Despres, JP			Development of an atherogenic metabolic risk profile associated with the use of some atypical neuroleptics.	OBESITY RESEARCH			English	Meeting Abstract									Quebec Heart Inst, Quebec City, PQ, Canada; CHUL, Res Ctr, Lipid Res Ctr, Quebec City, PQ, Canada; Univ Laval, Res Ctr, Polyclin St Anne, Quebec City, PQ, Canada; Robert Giffard Hosp, Quebec City, PQ, Canada; Albert Prevost Pavil, Montreal, PQ, Canada								0	0	0	0	0	NORTH AMER ASSOC STUDY OBESITY	ROCHESTER	C/O DR MICHAEL JENSEN, MAYO MEDICAL CENTER, MAYO CLIN 200 FIRST ST, SW, ROCHESTER, MN 55905 USA	1071-7323			OBES RES	Obes. Res.	SEP	2001	9			3			161S	161S				1	Endocrinology & Metabolism; Nutrition & Dietetics	Endocrinology & Metabolism; Nutrition & Dietetics	473YF	WOS:000171076300428		No			2017-07-26	
J	Mogil, JS; Pasternak, GW				Mogil, JS; Pasternak, GW			The molecular and behavioral pharmacology of the orphanin FQ/nociceptin peptide and receptor family	PHARMACOLOGICAL REVIEWS			English	Review							RAT SPINAL-CORD; NOCICEPTIN/ORPHANIN FQ RECEPTOR; DELTA-OPIOID RECEPTOR; INTRATHECALLY ADMINISTERED NOCICEPTIN; ROSTRAL VENTROMEDIAL MEDULLA; LONG-TERM POTENTIATION; CENTRAL-NERVOUS-SYSTEM; INHIBITS SYNAPTIC TRANSMISSION; MORPHINE-INDUCED ANALGESIA; HUMAN CEREBROSPINAL-FLUID	The isolation of an opioid receptor-related clone soon led to the isolation and characterization of a new neuropeptide, termed orphanin FQ or nociceptin (OFQ/N). This heptadecapeptide binds to the NOP1 (previously termed ORL1) receptor with exceedingly high affinity, but does not interact directly with classical opioid receptors. Functionally, the actions of OFQ/N are diverse and intriguing. Most work has focused upon pain mechanisms, where OFQ/N has potent anti-analgesic actions supraspinally and analgesic actions spinally. Other OFQ/N activities are less clear. The diversity of responses might reflect NOP1 receptor heterogeneity, but this remains to be established. The actions of this neurochemical system may also be uniquely dependent on contextual factors, both genetic and environmental. This review will address the molecular biology and behavioral pharmacology of OFQ/N and its receptor.	Mem Sloan Kettering Canc Ctr, Dept Neurol, Lab Mol Neuropharmacol, New York, NY 10021 USA; McGill Univ, Dept Psychol, Montreal, PQ, Canada	Pasternak, GW (reprint author), Mem Sloan Kettering Canc Ctr, Dept Neurol, Lab Mol Neuropharmacol, 1275 York Ave, New York, NY 10021 USA.				NIDA NIH HHS [DA 02615, DA00220, DA06142, DA07242, DA11394]; NIDCR NIH HHS [DE12735]			344	332	337	2	10	AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814-3998 USA	0031-6997			PHARMACOL REV	Pharmacol. Rev.	SEP	2001	53	3					381	415				35	Pharmacology & Pharmacy	Pharmacology & Pharmacy	473BG	WOS:000171019000002	11546835	No			2017-07-26	
J	Samson, Y; Belin, P; Thivard, L; Boddaert, N; Crozier, S; Zilbovicius, M				Samson, Y; Belin, P; Thivard, L; Boddaert, N; Crozier, S; Zilbovicius, M			Auditory perception and language: functional imaging of speech sensitive auditory cortex.	REVUE NEUROLOGIQUE			French	Article; Proceedings Paper	International Meeting of the French-Society-of-Neurology	OCT 05-06, 2000	PARIS, FRANCE	French Soc Neruol			EVENT-RELATED FMRI; POSITRON EMISSION TOMOGRAPHY; PET ACTIVATION; HUMAN BRAIN; PLANUM TEMPORALE; 2ND LANGUAGE; ANATOMY; SOUND; PITCH; ATTENTION	Since the description of cortical deafness, it has been known that the superior temporal cortex is bilaterally involved in the initial stages of language auditory perception but the precise anatomical limits and the function of this area remain debated. Here we reviewed more than 40 recent papers of positron emission tomography and functional magnetic resonance imaging related to language auditory perception, and we performed a meta-analysis of the localization of the peaks of activation in the Talairach's space. We found 8 studies reporting word versus non-word listening contrasts with 54 activation peaks in the temporal lobes. These peaks clustered in a bilateral and well-limited area of the temporal superior cortex, which is here operationally defined as the speech sensitive auditory cortex. This area is more than 4cm long, located in the superior temporal gyrus and the superior temporal sulcus, both anterior and posterior to Heschl's gyrus. It do not include the primary auditory cortex nor the ascending part of the planum temporale. The speech sensitive auditory cortex is not activated by pure tones, environmental sounds, or attention directed toward elementary components of a sound such as intensity, pitch, or duration, and thus has some specificity for speech signals. The specificity is not perfect, since we found a number of non-speech auditory stimuli activating the speech sensitive auditory cortex. Yet the latter studies always involve auditory perception mechanisms which are also relevant to speech perception either at the level of primitive auditory scene analysis processes, or at the level of specific schema-based recognition processes. The dorsal part of the speech sensitive auditory cortex may be involved in primitive scene analysis processes, whereas distributed activation of this area may contribute to the emergence of a broad class of "voice" schemas and of more specific "speech schemas/phonetic modules" related to different languages. In addition, this area is activated by language-related lip movement suggesting that a multimodal integration of the auditory and the visual information relevant in speech perception occurs at this level. Finally, there is a task-related top-down modulation of the pattern of activation of the speech sensitive auditory cortex which may reflect the fact that the different parts of this structure are connected to different down-stream cortical regions involved in the neural processing of different types of tasks.	La Salpetriere, Urgences Cerebrovasc, F-75013 Paris, France; CEA, Serv Hosp Frederic Joliot, DRM, F-91406 Orsay, France; McGill Univ, Montreal Neurol Inst, Neuropsychol Cognit Neurosci Unit, Montreal, PQ, Canada; La Salpetriere, Serv Soins Suites Neurol, Paris, France; Necker Enfants Malad, Serv Radiopediat, Paris, France; CHU Bretonneau, INSERM U316, F-37044 Tours, France	Samson, Y (reprint author), La Salpetriere, Urgences Cerebrovasc, Bd Hop, F-75013 Paris, France.		samson, yves/C-5647-2013; Belin, Pascal/C-6247-2009	Belin, Pascal/0000-0002-7578-6365				66	12	12	1	4	MASSON EDITEUR	PARIS 06	120 BLVD SAINT-GERMAIN, 75280 PARIS 06, FRANCE	0035-3787			REV NEUROL-FRANCE	Rev. Neurol.	SEP	2001	157	8-9	1				837	846				10	Clinical Neurology	Neurosciences & Neurology	482TY	WOS:000171592400016	11677406	No			2017-07-26	
